,business_id,name,address,city,state,postal_code,latitude,longitude,stars,is_open,operation_years,American,Mexican,Italian,Japanese,Chinese,Thai,Mediterranean,French,Vietnamese,Greek,Indian,Korean,Hawaiian,African,Spanish,Middle_eastern,Other,age,review_count_16_19,review_normalized,pos,neg,neutral,pos_norm,neg_norm,neutral_norm,bi_goodfood_text,bi_goodloc_text,bi_bad_text,Delivery,RestaurantsPriceRange2,OutdoorSeating,HasTV,Touristy,Hipster,Romantic,Divey,Intimate,Trendy,Upscale,Classy,Casual,Alc_None_served,Alc_beer_and_wine,Alc_full_bar,open_breakfast,open_lunch,open_dinner,open_hours_meals,displayed_open_hours
2192,0f5DHqE-_wpiW5RjMObOKQ,Cafe Fresh,"2700 Barton Creek Blvd, Ste 150-160",Austin,TX,78735,30.2894855,-97.8714118,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0.38,2.0,0.0,1.0,0.25,0.0,0.12,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2193,2ZVSDvbFK2DNoZb9x7NlfQ,Chi'Lantro,1509 S Lamar Blvd,Austin,TX,78704,30.252212,-97.763751,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,404,80.8,286.0,59.0,59.0,57.2,11.8,11.8,64,37,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
2194,SpAlfvnkpx8SMR9ov_jNKA,Tropical Smoothie Cafe,"12901 N I H 35, Ste 1320",Austin,TX,78753,30.4151436,-97.6699464,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,10,1.25,2.0,8.0,0.0,0.25,1.0,0.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2195,fpvpYkRwXegQnNkHqCaoKw,Heros Gyros,401 E 7th St,Austin,TX,78701,30.2678347914,-97.7387561877,4.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,12,1.33,9.0,3.0,0.0,1.0,0.33,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
2196,PWoxigP0VhkedYGFtJ6YJw,El Mercado Restaurant,7414 Burnet Rd,Austin,TX,78757,30.3502515,-97.7351775,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,74,5.29,50.0,13.0,11.0,3.57,0.93,0.79,22,19,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1
2197,RbYbXEEzEzEsN-S04vRSJA,El Milagro Tortillas,910 E 7th St,Austin,TX,78702,30.2662092,-97.7326803,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0.54,6.0,1.0,0.0,0.46,0.08,0.0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1
2198,ETWL06nidpmQPHksY_GMJA,Il Forte,800 Brazos St 215,Austin,TX,78701,30.2697582189,-97.7412095245,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,18.5,55.0,14.0,5.0,13.75,3.5,1.25,14,8,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
2199,5symi6IweYfu8Da40BgBtw,The Dojo Sake Bar and Izakaya,"9070 Research Blvd, Ste 305",Austin,TX,78758,30.3713852851,-97.728057582,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.25,0.0,1.0,0.0,0.0,0.25,0.0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2200,yVieoh-MxTE4eNzubNE9KA,Big Fat Greek Gyros,75 Rainey St,Austin,TX,78701,30.2583972,-97.7385941,4.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,93,11.62,73.0,14.0,6.0,9.12,1.75,0.75,12,5,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
2201,USfR6zFbBT-qNjrKON23MQ,Lustre Pearl East,114 Linden St,Austin,TX,78702,30.2530237537,-97.710793312,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,79,15.8,59.0,12.0,8.0,11.8,2.4,1.6,21,11,1,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1
2202,sc5uNUQtXMgSBeSheqZ1mQ,Third Base,13301 N US 183,Austin,TX,78750,30.445268,-97.78662,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,79,11.29,35.0,34.0,10.0,5.0,4.86,1.43,21,20,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
2203,uOTCNnspTvT3p3tAfIBR7w,Romano's Macaroni Grill,9828 Great Hills Trl,Austin,TX,78759,30.3946071647,-97.7475055547,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,117,8.36,38.0,70.0,9.0,2.71,5.0,0.64,22,14,19,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1
2204,jaDspkhMI_I9w6qG1BgeIg,Polvo's,"14735 Bratton Ln, Ste 205",Austin,TX,78728,30.4459957,-97.6853776,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,79,9.88,46.0,29.0,4.0,5.75,3.62,0.5,18,7,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
2205,X7cqv8DQLmIpdJ6BdsmYjw,Seoulfood,"8650 Spicewood Springs Rd, Ste 119",Austin,TX,78759,30.4320786,-97.7713009,4.0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,159,79.5,110.0,30.0,19.0,55.0,15.0,9.5,46,12,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1
2206,yKI4_1gqV5rC0w-tH_BOwQ,ThunderCloud Subs,"360 Nueces St, Ste 80",Austin,TX,78701,30.2674947261,-97.7493902463,3.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,16,1.6,9.0,6.0,1.0,0.9,0.6,0.1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
2207,6cpyParNNfo2c0XFm4caVA,Old Thousand,"1000 E 11th St, Ste 150",Austin,TX,78702,30.2696167,-97.7298311,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,325,81.25,227.0,56.0,42.0,56.75,14.0,10.5,88,50,20,1,2,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,2,1
2208,iMhnd4eY9ZSHIgzHtJhvYQ,Conans Pizza Central,603 W 29th St,Austin,TX,78705,30.357532589,-97.7310346694,3.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,24,1.71,15.0,9.0,0.0,1.07,0.64,0.0,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1
2209,EoIJZMBqFwX-TNAj6rmctg,Haru Sushi - formerly known Hanabi,"9503 Research Blvd, Ste 500",Austin,TX,78759,30.386785,-97.741872,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,781,195.25,678.0,51.0,52.0,169.5,12.75,13.0,343,157,38,1,2,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,2,1
2210,Plgp3puwXSQfbpUdIA1RBw,Taj Palace,6700 Middle Fiskville Rd,Austin,TX,78752,30.328909,-97.707433,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,120,9.23,76.0,29.0,15.0,5.85,2.23,1.15,30,15,4,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
2211,SWOR5dWWLpmqUUDUzycc_Q,Taco Cabana,13376 Research Blvd,Austin,TX,78750,30.4437902604,-97.7873037246,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,77,5.92,19.0,56.0,2.0,1.46,4.31,0.15,5,4,9,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1
2212,GNyexjhIVev2KW6bNKZb_A,Bikinis Sports Bar & Grill,6901 North Interstate 35,Austin,TX,78752,30.3297767,-97.7036561,3.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0.18,0.0,2.0,0.0,0.0,0.18,0.0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1
2213,heeqwXyKmz99ST_28jdVYg,Juana Taco,3504 Montopolis Dr,Austin,TX,78744,30.2079449,-97.7155117,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,61,12.2,35.0,17.0,9.0,7.0,3.4,1.8,11,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1
2214,AfKr3dRTKoPdXZIuvFhg3w,Cicis,"9717 N Lamar Blvd, Ste B",Austin,TX,78753,30.3657174636,-97.6946935937,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0.71,6.0,1.0,3.0,0.43,0.07,0.21,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1
2215,EDxhUSQ29pxRSXbWblT_3A,Teriyaki Madness,"7301 Burnet Rd, Ste 102",Austin,TX,78757,30.3486697007,-97.7350643743,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,32,8.0,16.0,10.0,6.0,4.0,2.5,1.5,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1
2216,N35x8TyRfRBQkv_W3eabVg,Estância Brazilian Steakhouse,"10000 Research Blvd, Ste B",Austin,TX,78759,30.3932649796,-97.7474884024,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,336,37.33,254.0,55.0,27.0,28.22,6.11,3.0,53,64,20,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
2217,4-tRMOh1pEimD4lrRNkZzA,Morales Tex-Mex Food,2512 Rio Grande St,Austin,TX,78705,30.2905502,-97.744641,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1.4,2.0,4.0,1.0,0.4,0.8,0.2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1
2218,P9_Ca8uEqhnWANWbwe099Q,Homespun Kitchen And Bar,131 E Mercer St,Dripping Springs,TX,78620,30.192391,-98.086595,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,138,19.71,73.0,50.0,15.0,10.43,7.14,2.14,27,16,17,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1
2219,Bkf1orK8EPMFz813bdLRVQ,Cherry Creek Catfish,5712 Manchaca Rd,Austin,TX,78745,30.2146892057,-97.7993884508,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,200,15.38,157.0,21.0,22.0,12.08,1.62,1.69,56,57,12,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1
2220,RKJq9UPMQhVoRMtnPdhiWw,Polvos South,2004 S 1st St,Austin,TX,78704,30.2452988,-97.7573953,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,426,28.4,254.0,122.0,50.0,16.93,8.13,3.33,106,85,36,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1
2221,hUoeapn72H7_oe0del0HmQ,Wendy's,1418 E. Anderson Lane,Austin,TX,78752,30.3336869,-97.6870526,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0.89,1.0,6.0,1.0,0.11,0.67,0.11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
2222,ClLSxBxZ89mo_qYBQpQspw,Grand Lux Cafe,"11506 Century Oaks Ter, Ste 128",Austin,TX,78758,30.402409503,-97.7263659693,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,343,85.75,200.0,84.0,59.0,50.0,21.0,14.75,99,64,36,0,2,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,2,1
2223,YbtdBEwKdYEC56ZpkV_7Pw,Liberty Tavern,500 E 4th St,Austin,TX,78701,30.2651646,-97.7380912,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,1.1,4.0,5.0,2.0,0.4,0.5,0.2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3,1
2224,amawyqBviyChi62PFixb1w,Sundaze,4304 Clawson,Austin,TX,78704,30.229108,-97.78411,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,135,33.75,122.0,8.0,5.0,30.5,2.0,1.25,16,15,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1
2225,6AFUZG8GBgztFfIzZKQfDQ,Taco Cabana,6430 IH-35 S.,Austin,TX,78745,30.1913731411,-97.7710719856,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,48,4.36,2.0,42.0,4.0,0.18,3.82,0.36,6,0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1
2226,3pDTRMys04zbj4hhpqny3w,OMG! Cheesecakery,2323 S Lamar,Austin,TX,78704,30.2468153,-97.7767178,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0.75,2.0,1.0,0.0,0.5,0.25,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1
2227,Owg9Db0oopzYB6UrmJosKQ,Masala Dhaba,75 Rainey St,Austin,TX,78701,30.2583942,-97.7385891,3.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,62,10.33,30.0,24.0,8.0,5.0,4.0,1.33,5,5,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
2228,vptUFKgZF3ZwoA9lCps14Q,Chi-Town Hot Dogs Chicago Style Eatery,3595 Ranch Rd 620,Bee Cave,TX,78738,30.3203791219,-97.9525790736,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,51,10.2,48.0,2.0,1.0,9.6,0.4,0.2,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1
2229,PzzxZ8oOSu3aDwrduLhYxA,Thai Fresh,909 W Mary St,Austin,TX,78704,30.2478493,-97.7617463,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,353,29.42,196.0,107.0,50.0,16.33,8.92,4.17,75,54,36,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1
2230,WJkLQ9r_lDmntVTCQHJPig,Golden Chick,7101 State Hwy 71 W,Austin,TX,78736,30.2345329,-97.8772622,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,1.67,16.0,3.0,1.0,1.33,0.25,0.08,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
2231,A1bd9SLGAj8nNaiC-NamHA,CRÚ Food & Wine Bar - The Domain,"11410 Century Oaks Ter, Ste 104",Austin,TX,78758,30.402037,-97.726375,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,78,6.5,40.0,30.0,8.0,3.33,2.5,0.67,22,9,6,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2,1
2232,zVbsXdlwtWMoK4FTABY5aw,in.gredients,2610 Manor Rd,Austin,TX,78722,30.2852683,-97.7146146,4.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,27,3.86,22.0,4.0,1.0,3.14,0.57,0.14,4,5,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1
2233,efKJHklH62iNyzeAd7jCCw,FOB Fresh Out The Box,4001 Medical Pkwy,Austin,TX,78756,30.3087294,-97.7424696,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,33,11.0,32.0,0.0,1.0,10.67,0.0,0.33,3,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2234,bM8YB9-LSGhBWTty1_QwwQ,Dairy Queen,5900 Manor Rd,Austin,TX,78723,30.306921,-97.680207,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,14,1.4,6.0,5.0,3.0,0.6,0.5,0.3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
2235,rFQ2z3GqaWCmC6--klTd8Q,Schlotzsky's,19350 IH 35 S,Kyle,TX,78640,30.0280801553,-97.8517301779,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,24,3.0,3.0,19.0,2.0,0.38,2.38,0.25,1,1,5,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1
2236,pS6U_sjwEFHenTwY7qXr4Q,Lucy's Fried Chicken,5408 Burnet Rd,Austin,TX,78756,30.328717,-97.740235,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,279,39.86,134.0,94.0,51.0,19.14,13.43,7.29,55,39,36,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1
2237,sYfjh2s1mTuPwjNZbmPcdg,Flores Mexican Restaurant,2127 Lohmans Crossing Rd,Austin,TX,78734,30.3426082,-97.9694608,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,63,6.3,25.0,33.0,5.0,2.5,3.3,0.5,15,12,4,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1
2238,96FhXcSyvcbSh_of3re41A,Texas Expresso,2110 San Jacinto Blvd,Austin,TX,78712,30.2842578,-97.7344246,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,10,0.77,10.0,0.0,0.0,0.77,0.0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1
2239,XdpppXv1Wk0ig1NRJnVpVg,Applebee's Grill + Bar,5363 Kyle Center Dr,Kyle,TX,78640,30.010682,-97.863027,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,58,7.25,14.0,40.0,4.0,1.75,5.0,0.5,9,5,7,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1
2240,9VlV09HupfzZcRP3lTRi8Q,Sushi Niichi,"705 W 24th St, Ste B",Austin,TX,78705,30.2877396,-97.7455959,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,145,9.67,64.0,68.0,13.0,4.27,4.53,0.87,68,15,11,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1
2241,N75xitDaSZ-HV9TdO64B8A,"Lox, Box & Barrel","9521 US Hwy 290 W, Ste 100",Austin,TX,78737,30.2300222,-97.9339281,4.5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,103,34.33,84.0,11.0,8.0,28.0,3.67,2.67,22,15,3,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,1
2242,7Ti8-0F-KTDy3xfO2hhKrg,Whataburger,"6301 W Parmer Ln, Bldg 3",Austin,TX,78729,30.4452470394,-97.7439031452,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,3.0,16.0,21.0,2.0,1.23,1.62,0.15,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
2243,AUIMVCbPTUrF6AKf2TjZqQ,El Meson,2038 S Lamar Blvd,Austin,TX,78704,30.2488717,-97.7690199,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,120,12.0,71.0,41.0,8.0,7.1,4.1,0.8,37,7,13,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1
2244,8GlSKTjZhzgghRT1I74LXA,Tarbouch Lebanese Grill & Hookah,534 E Oltorf St,Austin,TX,78704,30.2371318596,-97.7496900782,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,112,10.18,82.0,20.0,10.0,7.45,1.82,0.91,23,12,6,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1
2245,OZgWsP7363rzGUad1c9HHw,The B's Kitchen,1811 ECesar Chavez St,Austin,TX,78702,30.257043,-97.724989,5.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,113,28.25,112.0,0.0,1.0,28.0,0.0,0.25,17,6,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1
2246,b-PlFugOodiwNth8YXvbJw,Pizza Hut,"1671 Main Street, Ste D",Buda,TX,78610,30.0881756,-97.822476,1.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,1.3,4.0,9.0,0.0,0.4,0.9,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1
2247,vP2axJe0_0DVe33OLm0iqw,Bombay Dhaba,1207 S 1st St,Austin,TX,78704,30.251903,-97.753903,4.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,157,26.17,133.0,17.0,7.0,22.17,2.83,1.17,34,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
2248,XSTpqsFOkWe7nBFCgpiL2g,Popeyes Louisiana Kitchen,20259 IH 35,Kyle,TX,78640,30.011973,-97.860128,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,9.0,5.0,39.0,1.0,1.0,7.8,0.2,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1
2249,97bK6WFJdJzy0oNNb3X6Hg,Fixe Austin's Southern House,500 W 5th St,Austin,TX,78701,30.2688431,-97.748206,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,455,75.83,338.0,66.0,51.0,56.33,11.0,8.5,155,71,38,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,1
2250,vICQBb0sAXKy-BIjuWZWIQ,CraigO's Pizza & Pastaria,5501 Balcones Dr,Austin,TX,78731,30.336409,-97.7572653,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,2.31,21.0,7.0,2.0,1.62,0.54,0.15,7,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
2251,qoXoh_b3EIj5Oo2UY7IStg,Ancho's Restaurant,700 San Jacinto Blvd,Austin,TX,78701,30.268949,-97.7404029295,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,1.23,12.0,2.0,2.0,0.92,0.15,0.15,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2252,D30TE3714icySFIrXj6TsQ,Milano Cafe,4601 Southwest Pkwy,Austin,TX,78735,30.2396599914,-97.8319001198,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,135,12.27,86.0,35.0,14.0,7.82,3.18,1.27,31,17,13,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,3,1
2253,2yq89tFeGIi9ifO5UPKpLA,Los Potrillos,9120 N Ih 35,Austin,TX,78753,30.3567925,-97.6899761,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.89,4.0,4.0,0.0,0.44,0.44,0.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1
2254,whEDkfC7hn4JvqjwPkHyAw,Mimi's Cafe,"10515 N Mopac Expy, NB Bldg O",Austin,TX,78758,30.385875,-97.73429,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,144,11.08,92.0,36.0,16.0,7.08,2.77,1.23,40,38,16,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,3,1
2255,-ZgFnVzNcSDkbaBVMZ1pBA,Elixer Coffee,4209 Airport Blvd,Austin,TX,78723,30.297222,-97.707621,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,1.0,4.0,2.0,1.0,0.57,0.29,0.14,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1
2256,J3L6Vo-Pe0PGyTxhuT8bSw,Capital Taco,2125 W Ben White Blvd,Austin,TX,78704,30.2308747174,-97.7918845,4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,11.0,56.0,9.0,1.0,9.33,1.5,0.17,6,4,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,3,1
2257,lJKM3V65LfbsmVvMp1JEaw,Poke-Poke,"3100 S Congress Ave, Ste A",Austin,TX,78704,30.2316614,-97.7594222,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,349,87.25,259.0,47.0,43.0,64.75,11.75,10.75,67,35,16,1,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,2,1
2258,sLOSbvqRk_6WLAIGHdEU4g,Texas Traditional Bar-B-Q,Caldwell St & Hwy 290 E,Manor,TX,78653,30.348741,-97.557018,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,32,3.56,22.0,6.0,4.0,2.44,0.67,0.44,3,6,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2259,6-PThU0EzyDg1HHEJ8Y4WQ,Eastside Cafe,2113 Manor Rd,Austin,TX,78722,30.2839325,-97.7194787,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,201,13.4,142.0,30.0,29.0,9.47,2.0,1.93,46,33,11,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1
2260,Vz8PWO_urVFTB5W5yPd7kw,Crawfish Shack & Oyster Bar,"2013 Wells Branch Pkwy, Ste 106",Austin,TX,78728,30.4352026051,-97.6827533828,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,218,16.77,120.0,66.0,32.0,9.23,5.08,2.46,61,42,17,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
2261,PgRgxpaOPZzuK2DxcvkQLA,"Thai, How Are You?","2100 Guadalupe St, Ste A",Austin,TX,78705,30.283956,-97.7423149,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,123,20.5,56.0,32.0,35.0,9.33,5.33,5.83,54,15,13,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
